DateTime,P_Neg,P_Neu,P_Pos,P_Comp,Price
2017-11-11 05:00:00,0.043185675597654176,0.862003732925358,0.09175356431470302,0.10950478520701169,6677.46
2017-11-11 06:00:00,0.04376714876488619,0.8594579149726854,0.09491657400776556,0.11370452262480524,6729.48
2017-11-11 07:00:00,0.04536157177939807,0.8541589756137017,0.09831542920834226,0.1143413477784752,6649.23
2017-11-11 08:00:00,0.052614913267173206,0.8449989773300094,0.10068301020388624,0.10288035365092357,6743.28
2017-11-11 09:00:00,0.04829689357290576,0.8397003525104103,0.10767675991449542,0.12834950758791022,6690.09
2017-11-11 10:00:00,0.041642418149044444,0.8488364071010159,0.10575580625805006,0.13274586685610962,6583.78
2017-11-11 11:00:00,0.04526322594212909,0.8600329025474287,0.09439709696197703,0.11001032184809446,6500.71
2017-11-11 12:00:00,0.06015906995581102,0.833057674335879,0.10059379887904307,0.07408635640769562,6346.87
2017-11-11 13:00:00,0.04983688522129271,0.8488239937512632,0.09950933980803776,0.10229647397417727,6462.79
2017-11-11 14:00:00,0.04887966531227951,0.844886677465647,0.10148631565709293,0.11203779704915981,6409.05
2017-11-11 15:00:00,0.057476251397809534,0.8444372743495102,0.09531778493406166,0.08593461198139146,6359.01
2017-11-11 16:00:00,0.05668720666154188,0.8352117933799627,0.10646643527984692,0.10808449257313414,6400.14
2017-11-11 17:00:00,0.04423008860230912,0.8543171434674545,0.09856204991540342,0.12233014917049045,6373.14
2017-11-11 18:00:00,0.043901603362919234,0.8589235665855527,0.09431232141022784,0.11291052001085997,6241.95
2017-11-11 19:00:00,0.0470133304688645,0.8589133524386201,0.09116907342622821,0.10151228561361772,6346.13
2017-11-11 20:00:00,0.046141845672536874,0.866063232318993,0.08485327129892539,0.0888639151157804,6427.36
2017-11-11 21:00:00,0.04192359726185461,0.8460829144881251,0.10948271463477689,0.17060508328524487,6472.42
2017-11-11 22:00:00,0.0564505780546393,0.8436002887311699,0.09823294769800295,0.10534959433121187,6327.62
2017-11-11 23:00:00,0.04856220092614524,0.846100477399755,0.10241095154412024,0.12156018038120137,6341.35
2017-11-12 00:00:00,0.04822435254819807,0.8565093266917634,0.09189818670172148,0.09181147626494998,6245.98
2017-11-12 01:00:00,0.05158343169188021,0.8556129118374918,0.09161792436992433,0.09436627307026493,6201.58
2017-11-12 02:00:00,0.054853243279315386,0.8459885512143243,0.09767067810399707,0.09847287786564135,6193.32
2017-11-12 03:00:00,0.056356703699176204,0.8410648027278858,0.10145502798363316,0.10720726140266201,6081.27
2017-11-12 04:00:00,0.05605699613402414,0.8459496074547507,0.0965217707301408,0.10808023402522958,6018.71
2017-11-12 05:00:00,0.05267353857920285,0.8472487987627992,0.09922027656378735,0.11030033762563853,5831.63
2017-11-12 06:00:00,0.06169038881814459,0.840365858613264,0.09699461966075183,0.0978593785093911,5617.69
2017-11-12 07:00:00,0.06459642377723769,0.8356889987886357,0.09927795366322957,0.09572537319655432,6125.19
2017-11-12 08:00:00,0.05437015079666957,0.8357672342362744,0.10936520842010072,0.13640711588722,6148.21
2017-11-12 09:00:00,0.052735078200486486,0.855647259473859,0.09162059701968225,0.09564987731866954,6174.62
2017-11-12 10:00:00,0.06065925728833611,0.8501595017105763,0.08821055227840564,0.06947164141193567,6352.36
2017-11-12 11:00:00,0.054140597955522285,0.8506780762767719,0.09457907278697608,0.08811830664203871,6364.22
2017-11-12 12:00:00,0.04570267732071871,0.8560655240814637,0.09824800388620683,0.11811503023279626,6172.02
2017-11-12 13:00:00,0.05390089674139467,0.8444343526991352,0.10097631647888204,0.10614803373196299,6162.25
2017-11-12 14:00:00,0.05080550890963846,0.8513796129755163,0.09669364798665382,0.10600635169797429,6082.69
2017-11-12 15:00:00,0.05476520564763167,0.8521365123605102,0.09310117798822684,0.09128922538930376,6211.41
2017-11-12 16:00:00,0.05686083480247145,0.8456206399548146,0.09715904583812794,0.09605985824890621,6120.33
2017-11-12 17:00:00,0.06585142106196118,0.8371015559757372,0.09150312901483694,0.06854954345678221,6065.27
2017-11-12 18:00:00,0.059929715937683654,0.8484812407257777,0.08665668493294582,0.07204408976209203,6181.04
2017-11-12 19:00:00,0.06014644778342086,0.8462985438428724,0.08918378901598341,0.07196923512117241,6057.66
2017-11-12 20:00:00,0.055278756168322035,0.8568921512003748,0.08609458589879786,0.074676951984801,5923.38
2017-11-12 21:00:00,0.053978064262162014,0.8540741743065825,0.08901130717141577,0.08063821878465552,5906.83
2017-11-12 22:00:00,0.05198662969210336,0.8529144770651712,0.09349631199011224,0.09319707230351773,5680.39
2017-11-12 23:00:00,0.05252832186035122,0.8517310751721365,0.09440471175732658,0.08963425074447126,5870.68
2017-11-13 00:00:00,0.05566219505740375,0.8388679876832701,0.10212042702861675,0.0965473781613826,6030.44
2017-11-13 01:00:00,0.049606514795562245,0.8575802825608216,0.09080023067670723,0.09092652080239635,5844.96
2017-11-13 02:00:00,0.05118238341082563,0.8593630402662593,0.08945734040210078,0.09068324743675162,5906.13
2017-11-13 03:00:00,0.048955849506991785,0.8648278965741496,0.08341732310891754,0.07469108561125895,5965.52
2017-11-13 04:00:00,0.04393770676434796,0.8789109703946074,0.07660942678180623,0.07636524219455582,6072.8
